year,name,fraction,sex,rank
2018,Mackenzie,0.00152,f,106
2018,Vincent,0.001838,m,107
2018,Reagan,0.001516,f,107
2018,Zachary,0.001836,m,108
2018,Adalynn,0.001514,f,108
2018,Damian,0.001829,m,109
2018,Liliana,0.001503,f,109
2018,Silas,0.001809,m,110
2018,Aubree,0.001498,f,110
2018,Gavin,0.001787,m,111
2018,Jade,0.001449,f,111
2018,Kai,0.001775,m,112
2018,Katherine,0.001441,f,112
2018,Chase,0.001774,m,113
2018,Isabelle,0.001429,f,113
2018,Emmett,0.001766,m,114
2018,Natalia,0.001414,f,114
2018,Harrison,0.001757,m,115
2018,Maria,0.001407,f,115
2018,Nathaniel,0.001741,m,116
2018,Raelynn,0.001407,f,116
2018,Kingston,0.00173,m,117
2018,Athena,0.001397,f,117
2018,Cole,0.001722,m,118
2018,Ximena,0.001384,f,118
2018,Tyler,0.001713,m,119
2018,Arya,0.001375,f,119
2018,Bennett,0.001698,m,120
2018,Leilani,0.001354,f,120
2018,Bentley,0.001683,m,121
2018,Taylor,0.001343,f,121
2018,Ryker,0.001671,m,122
2018,Faith,0.001326,f,122
2018,Tristan,0.001657,m,123
2018,Rose,0.001319,f,123
2018,Brandon,0.001651,m,124
2018,Kylie,0.001306,f,124
2018,Kevin,0.001619,m,125
2018,Alexandra,0.001297,f,125
2018,Luis,0.001595,m,126
2018,Mary,0.001268,f,126
2018,George,0.001585,m,127
2018,Margaret,0.001256,f,127
2018,Ashton,0.001572,m,128
2018,Lyla,0.001241,f,128
2018,Rowan,0.001565,m,129
2018,Ashley,0.001226,f,129
2018,Ryder,0.001549,m,130
2018,Amaya,0.001223,f,130
2018,Braxton,0.001548,m,131
2018,Eliza,0.001219,f,131
2018,Gael,0.00151,m,132
2018,Brianna,0.001207,f,132
2018,Ivan,0.001498,m,133
2018,Bailey,0.001172,f,133
2018,Maxwell,0.001495,m,134
2018,Andrea,0.001166,f,134
2018,Diego,0.001486,m,135
2018,Khloe,0.001157,f,135
2018,Max,0.00148,m,136
2018,Melody,0.001157,f,136
2018,Kaiden,0.001471,m,137
2018,Jasmine,0.001153,f,137
2018,Carlos,0.001469,m,138
2018,Iris,0.001144,f,138
2018,Juan,0.001465,m,139
2018,Isabel,0.001113,f,139
2018,Maddox,0.001448,m,140
2018,Norah,0.001084,f,140
2018,Justin,0.001443,m,141
2018,Valeria,0.001071,f,141
2018,Waylon,0.001435,m,142
2018,Annabelle,0.001068,f,142
2018,Giovanni,0.001425,m,143
2018,Emerson,0.001048,f,143
2018,Calvin,0.001421,m,144
2018,Adalyn,0.001042,f,144
2018,Jonah,0.001399,m,145
2018,Ryleigh,0.001036,f,145
2018,Abel,0.00138,m,146
2018,Eden,0.001029,f,146
2018,Jayce,0.001363,m,147
2018,Anastasia,0.001022,f,147
2018,Jesus,0.00136,m,148
2018,Emersyn,0.00102,f,148
2018,King,0.001341,m,149
2018,Kayla,0.001015,f,149
2018,Amir,0.00134,m,150
2018,Alyssa,0.001011,f,150
2018,Beau,0.001336,m,151
2018,Esther,0.000997,f,151
2018,Camden,0.001317,m,152
2018,Juliana,0.000994,f,152
2018,Alex,0.001297,m,153
2018,Charlie,0.000993,f,153
2018,Jasper,0.001287,m,154
2018,Ariel,0.00098,f,154
2018,Jude,0.001286,m,155
2018,Cecilia,0.000972,f,155
2018,Malachi,0.001286,m,156
2018,Valerie,0.00097,f,156
2018,Brody,0.001277,m,157
2018,Molly,0.000968,f,157
2018,Blake,0.001268,m,158
2018,Alina,0.000967,f,158
2018,Emmanuel,0.001246,m,159
2018,Reese,0.000966,f,159
2018,Eric,0.001238,m,160
2018,Aliyah,0.000954,f,160
2018,Brooks,0.001227,m,161
2018,Lilly,0.000951,f,161
2018,Abraham,0.001222,m,162
2018,Parker,0.00095,f,162
2018,Elliot,0.001222,m,163
2018,Morgan,0.000947,f,163
2018,Antonio,0.001221,m,164
2018,Finley,0.000946,f,164
2018,Timothy,0.001209,m,165
2018,Sydney,0.000946,f,165
2018,Finn,0.0012,m,166
2018,Jordyn,0.000938,f,166
2018,Rhett,0.001193,m,167
2018,Eloise,0.000937,f,167
2018,Elliott,0.001188,m,168
2018,Trinity,0.000926,f,168
2018,August,0.001178,m,169
2018,Daisy,0.000921,f,169
2018,Edward,0.001177,m,170
2018,Sara,0.000921,f,170
2018,Xander,0.00117,m,171
2018,Genevieve,0.000919,f,171
2018,Dean,0.001162,m,172
2018,Kimberly,0.000918,f,172
2018,Lorenzo,0.001161,m,173
2018,Lauren,0.000918,f,173
2018,Alan,0.001159,m,174
2018,Arabella,0.000914,f,174
2018,Bryce,0.001154,m,175
2018,Harmony,0.000904,f,175
2018,Karter,0.001151,m,176
2018,Elise,0.0009,f,176
2018,Victor,0.001146,m,177
2018,Remi,0.000895,f,177
2018,Milo,0.001132,m,178
2018,Teagan,0.000888,f,178
2018,Miguel,0.001125,m,179
2018,Alexis,0.000888,f,179
2018,Zion,0.001122,m,180
2018,London,0.000884,f,180
2018,Hayden,0.001121,m,181
2018,Sloane,0.000878,f,181
2018,Graham,0.001121,m,182
2018,Laila,0.000871,f,182
2018,Grant,0.001117,m,183
2018,Diana,0.000867,f,183
2018,Tucker,0.001117,m,184
2018,Lucia,0.000867,f,184
2018,Jesse,0.001102,m,185
2018,Juliette,0.000866,f,185
2018,Zayden,0.001102,m,186
2018,Sienna,0.000858,f,186
2018,Richard,0.001099,m,187
2018,Elliana,0.000855,f,187
2018,Joel,0.001097,m,188
2018,Londyn,0.000855,f,188
2018,Patrick,0.001094,m,189
2018,Callie,0.000853,f,189
2018,Emiliano,0.001091,m,190
2018,Ayla,0.000853,f,190
2018,Avery,0.001088,m,191
2018,Amara,0.000852,f,191
2018,Myles,0.001082,m,192
2018,Gracie,0.00085,f,192
2018,Brantley,0.001082,m,193
2018,Josie,0.000848,f,193
2018,Dawson,0.001081,m,194
2018,Daniela,0.00084,f,194
2018,Nicolas,0.001081,m,195
2018,Jocelyn,0.000839,f,195
2018,Matteo,0.00108,m,196
2018,Mya,0.000839,f,196
2018,River,0.001065,m,197
2018,Rachel,0.000838,f,197
2018,Steven,0.001049,m,198
2018,Everleigh,0.000838,f,198
2018,Thiago,0.001043,m,199
2018,Summer,0.00083,f,199
2018,Zane,0.001043,m,200
2018,Alana,0.000824,f,200
2018,Judah,0.00104,m,201
2018,Brooke,0.000821,f,201
2018,Matias,0.001038,m,202
2018,Alaina,0.000819,f,202
2018,Messiah,0.001029,m,203
2018,Mckenzie,0.000815,f,203
2018,Preston,0.001011,m,204
2018,Amy,0.000812,f,204
2018,Jeremy,0.001011,m,205
2018,Catherine,0.000811,f,205
2018,Oscar,0.001008,m,206
2018,Presley,0.000806,f,206
2018,Kaleb,0.000987,m,207
2018,Journee,0.000802,f,207
2018,Alejandro,0.000978,m,208
2018,Ember,0.000792,f,208
2018,Marcus,0.000976,m,209
2018,Rosalie,0.000791,f,209
2018,Mark,0.000962,m,210
2018,Brynlee,0.000787,f,210
2018,Peter,0.000938,m,211
2018,Rowan,0.000786,f,211
2018,Maximus,0.000934,m,212
2018,Paige,0.000783,f,212
2018,Barrett,0.000931,m,213
2018,Rebecca,0.000782,f,213
2018,Jax,0.000909,m,214
2018,Joanna,0.000781,f,214
2018,Andres,0.000898,m,215
2018,Ana,0.000779,f,215
2018,Charlie,0.000891,m,216
2018,Sawyer,0.00077,f,216
2018,Holden,0.00089,m,217
2018,Mariah,0.000767,f,217
2018,Legend,0.000889,m,218
2018,Nicole,0.000766,f,218
2018,Knox,0.000879,m,219
2018,Brooklynn,0.000766,f,219
2018,Kaden,0.000873,m,220
2018,Payton,0.000766,f,220
2018,Paxton,0.000872,m,221
2018,Georgia,0.000763,f,221
2018,Kyrie,0.000868,m,222
2018,Fiona,0.000762,f,222
2018,Kyle,0.000863,m,223
2018,Marley,0.000762,f,223
2018,Griffin,0.000862,m,224
2018,Lila,0.000757,f,224
2018,Kenneth,0.000859,m,225
2018,Harley,0.000756,f,225
2018,Josue,0.000858,m,226
2018,Journey,0.000745,f,226
2018,Enzo,0.000855,m,227
2018,Adelyn,0.000744,f,227
2018,Beckett,0.000851,m,228
2018,Noelle,0.000743,f,228
2018,Felix,0.000851,m,229
2018,Gemma,0.000743,f,229
2018,Arthur,0.00085,m,230
2018,Vanessa,0.000742,f,230
2018,Adriel,0.000849,m,231
2018,Alivia,0.000741,f,231
2018,Lukas,0.000848,m,232
2018,Makayla,0.000738,f,232
2018,Bryan,0.000844,m,233
2018,Angelina,0.000737,f,233
2018,Paul,0.000842,m,234
2018,Adaline,0.000737,f,234
2018,Brian,0.000838,m,235
2018,Alayna,0.000734,f,235
2018,Colt,0.000837,m,236
2018,Catalina,0.000734,f,236
2018,Caden,0.00083,m,237
2018,Julianna,0.000734,f,237
2018,Leon,0.000825,m,238
2018,Lola,0.000732,f,238
2018,Archer,0.00082,m,239
2018,Leila,0.000731,f,239
2018,Israel,0.000817,m,240
2018,June,0.000728,f,240
2018,Omar,0.000816,m,241
2018,Adriana,0.000727,f,241
2018,Aidan,0.000806,m,242
2018,Juliet,0.000725,f,242
2018,Theo,0.000799,m,243
2018,Jayla,0.000724,f,243
2018,Javier,0.000797,m,244
2018,River,0.000716,f,244
2018,Remington,0.00079,m,245
2018,Tessa,0.000714,f,245
2018,Jaden,0.00077,m,246
2018,Lia,0.00071,f,246
2018,Emilio,0.000769,m,247
2018,Dakota,0.00071,f,247
2018,Bradley,0.000769,m,248
2018,Delaney,0.000707,f,248
2018,Colin,0.000761,m,249
2018,Selena,0.000707,f,249
2018,Riley,0.000754,m,250
2018,Blakely,0.000705,f,250
2018,Cayden,0.000751,m,251
2018,Ada,0.000701,f,251
2018,Phoenix,0.000749,m,252
2018,Hope,0.000691,f,252
2018,Clayton,0.000746,m,253
2018,Camille,0.00069,f,253
2018,Simon,0.000746,m,254
2018,Zara,0.000689,f,254
2018,Ace,0.000743,m,255
2018,Malia,0.000687,f,255
2018,Derek,0.000724,m,256
2018,Samara,0.000683,f,256
2018,Nash,0.000724,m,257
2018,Vera,0.00068,f,257
2018,Rafael,0.000722,m,258
2018,Mckenna,0.000677,f,258
2018,Zander,0.000719,m,259
2018,Briella,0.000674,f,259
2018,Louis,0.000713,m,260
2018,Izabella,0.000674,f,260
2018,Brady,0.000712,m,261
2018,Hayden,0.000672,f,261
2018,Jorge,0.000712,m,262
2018,Raegan,0.000671,f,262
2018,Jake,0.000711,m,263
2018,Ruth,0.000671,f,263
2018,Damien,0.000701,m,264
2018,Michelle,0.000669,f,264
2018,Walker,0.00069,m,265
2018,Angela,0.000668,f,265
2018,Karson,0.000689,m,266
2018,Freya,0.000668,f,266
2018,Maximiliano,0.000687,m,267
2018,Kamila,0.000665,f,267
2018,Amari,0.000681,m,268
2018,Olive,0.000663,f,268
2018,Sean,0.00068,m,269
2018,Vivienne,0.000662,f,269
2018,Walter,0.000677,m,270
2018,Aspen,0.000661,f,270
2018,Chance,0.000676,m,271
2018,Kendall,0.000654,f,271
2018,Martin,0.000667,m,272
2018,Elaina,0.000652,f,272
2018,Finley,0.000664,m,273
2018,Thea,0.000651,f,273
2018,Tobias,0.000664,m,274
2018,Destiny,0.000647,f,274
2018,Andre,0.000663,m,275
2018,Kali,0.000646,f,275
2018,Cash,0.000658,m,276
2018,Evangeline,0.000644,f,276
2018,Arlo,0.000651,m,277
2018,Amiyah,0.000641,f,277
2018,Corbin,0.00065,m,278
2018,Elsie,0.00064,f,278
2018,Iker,0.00065,m,279
2018,Cali,0.000639,f,279
2018,Cody,0.000643,m,280
2018,Blake,0.000638,f,280
2018,Erick,0.000643,m,281
2018,Juniper,0.000637,f,281
2018,Gunner,0.000643,m,282
2018,Alexandria,0.000635,f,282
2018,Stephen,0.000642,m,283
2018,Ariella,0.000629,f,283
2018,Emerson,0.00064,m,284
2018,Myla,0.000627,f,284
2018,Francisco,0.000638,m,285
2018,Kate,0.000625,f,285
2018,Dallas,0.000632,m,286
2018,Mariana,0.000622,f,286
2018,Killian,0.000632,m,287
2018,Lilah,0.00062,f,287
2018,Reid,0.00063,m,288
2018,Charlee,0.000618,f,288
2018,Manuel,0.000627,m,289
2018,Zuri,0.00061,f,289
2018,Atlas,0.000624,m,290
2018,Jane,0.000609,f,290
2018,Lane,0.000623,m,291
2018,Aniyah,0.000608,f,291
2018,Jensen,0.000616,m,292
2018,Nyla,0.000608,f,292
2018,Rylan,0.000615,m,293
2018,Daleyza,0.000607,f,293
2018,Ronan,0.000615,m,294
2018,Maggie,0.000607,f,294
2018,Beckham,0.00061,m,295
2018,Lucille,0.000606,f,295
2018,Daxton,0.000608,m,296
2018,Leia,0.000603,f,296
2018,Anderson,0.000603,m,297
2018,Adelaide,0.000603,f,297
2018,Kameron,0.000599,m,298
2018,Melissa,0.000601,f,298
2018,Raymond,0.000597,m,299
2018,Amina,0.0006,f,299
2018,Orion,0.000593,m,300
2018,Giselle,0.000596,f,300
2018,Cristian,0.000588,m,301
2018,Miriam,0.000594,f,301
2018,Tanner,0.000587,m,302
2018,Lena,0.000593,f,302
2018,Kyler,0.000585,m,303
2018,Camilla,0.000591,f,303
2018,Jett,0.000583,m,304
2018,Millie,0.000589,f,304
2018,Cohen,0.00058,m,305
2018,Sage,0.000588,f,305
2018,Ricardo,0.000579,m,306
2018,Brynn,0.000585,f,306
2018,Spencer,0.000573,m,307
2018,Gabrielle,0.000585,f,307
2018,Gideon,0.000568,m,308
2018,Annie,0.000585,f,308
2018,Ali,0.000564,m,309
2018,Logan,0.00058,f,309
2018,Fernando,0.000562,m,310
2018,Lilliana,0.000579,f,310
2018,Titus,0.000562,m,311
2018,Haven,0.000573,f,311
2018,Bodhi,0.00056,m,312
2018,Jessica,0.000573,f,312
2018,Jaiden,0.000558,m,313
2018,Kaia,0.000573,f,313
2018,Travis,0.000554,m,314
2018,Magnolia,0.000565,f,314
2018,Dante,0.000552,m,315
2018,Amira,0.000562,f,315
2018,Eduardo,0.000551,m,316
2018,Adelynn,0.000557,f,316
2018,Ellis,0.000548,m,317
2018,Makenzie,0.000557,f,317
2018,Prince,0.000548,m,318
2018,Stephanie,0.000554,f,318
2018,Kane,0.000543,m,319
2018,Nina,0.000552,f,319
2018,Luka,0.00054,m,320
2018,Phoebe,0.000551,f,320
2018,Kash,0.000539,m,321
2018,Evie,0.000545,f,321
2018,Hendrix,0.000531,m,322
2018,Lyric,0.000545,f,322
2018,Desmond,0.000531,m,323
2018,Arielle,0.000545,f,323
2018,Donovan,0.00053,m,324
2018,Alessandra,0.000544,f,324
2018,Atticus,0.000529,m,325
2018,Gabriela,0.000538,f,325
2018,Garrett,0.000525,m,326
2018,Paislee,0.000537,f,326
2018,Mario,0.000525,m,327
2018,Raelyn,0.000534,f,327
2018,Cruz,0.000523,m,328
2018,Madilyn,0.000531,f,328
2018,Hector,0.000521,m,329
2018,Makenna,0.000531,f,329
2018,Angelo,0.00052,m,330
2018,Paris,0.00053,f,330
2018,Jeffrey,0.000519,m,331
2018,Kinley,0.000528,f,331
2018,Edwin,0.000518,m,332
2018,Talia,0.000527,f,332
2018,Cesar,0.000516,m,333
2018,Gracelyn,0.000526,f,333
2018,Devin,0.000515,m,334
2018,Maeve,0.000524,f,334
2018,Conor,0.000515,m,335
2018,Rylie,0.000522,f,335
2018,Zayn,0.000515,m,336
2018,Kiara,0.000517,f,336
2018,Odin,0.000514,m,337
2018,Evelynn,0.000515,f,337
2018,Warren,0.000513,m,338
2018,Brinley,0.000515,f,338
2018,Jayceon,0.00051,m,339
2018,Laura,0.000508,f,339
2018,Romeo,0.000505,m,340
2018,Jacqueline,0.000507,f,340
2018,Julius,0.000505,m,341
2018,Gracelynn,0.000502,f,341
2018,Jaylen,0.000504,m,342
2018,Lexi,0.000499,f,342
2018,Hayes,0.000501,m,343
2018,Ariah,0.000497,f,343
2018,Kayson,0.000498,m,344
2018,Jennifer,0.000495,f,344
2018,Jaxton,0.000496,m,345
2018,Fatima,0.000493,f,345
2018,Muhammad,0.000496,m,346
2018,Kehlani,0.000492,f,346
2018,Joaquin,0.00049,m,347
2018,Alani,0.00049,f,347
2018,Caiden,0.000488,m,348
2018,Ariyah,0.000489,f,348
2018,Major,0.000485,m,349
2018,Allie,0.000487,f,349
2018,Dakota,0.000484,m,350
2018,Luciana,0.000487,f,350
2018,Keegan,0.000484,m,351
2018,Phoenix,0.000487,f,351
2018,Marshall,0.000484,m,352
2018,Heidi,0.000485,f,352
2018,Johnny,0.000483,m,353
2018,Maci,0.000484,f,353
2018,Sergio,0.000482,m,354
2018,Joy,0.000483,f,354
2018,Kade,0.00048,m,355
2018,Felicity,0.000483,f,355
2018,Edgar,0.000477,m,356
2018,Kenzie,0.000478,f,356
2018,Leonel,0.000475,m,357
2018,Veronica,0.000478,f,357
2018,Tyson,0.000474,m,358
2018,Margot,0.000475,f,358
2018,Ismael,0.000473,m,359
2018,Addilyn,0.000471,f,359
2018,Marco,0.000473,m,360
2018,Lana,0.000468,f,360
2018,Wade,0.000471,m,361
2018,Cassidy,0.000467,f,361
2018,Collin,0.000471,m,362
2018,Remington,0.000467,f,362
2018,Troy,0.000469,m,363
2018,Keira,0.000466,f,363
2018,Nasir,0.000469,m,364
2018,Saylor,0.000466,f,364
2018,Conner,0.000467,m,365
2018,Ryan,0.000466,f,365
2018,Adonis,0.000465,m,366
2018,Harlow,0.000464,f,366
2018,Jared,0.000458,m,367
2018,Miranda,0.000464,f,367
2018,Rory,0.000455,m,368
2018,Amanda,0.00046,f,368
2018,Andy,0.000453,m,369
2018,Angel,0.00046,f,369
2018,Jase,0.000453,m,370
2018,Gwendolyn,0.000454,f,370
2018,Lennox,0.000452,m,371
2018,Daniella,0.000454,f,371
2018,Shane,0.000449,m,372
2018,Royalty,0.000454,f,372
2018,Ari,0.000448,m,373
2018,Ophelia,0.000452,f,373
2018,Malik,0.000448,m,374
2018,Jordan,0.000451,f,374
2018,Seth,0.000442,m,375
2018,Heaven,0.000448,f,375
2018,Reed,0.000441,m,376
2018,Esmeralda,0.000448,f,376
2018,Clark,0.00044,m,377
2018,Madeleine,0.000448,f,377
2018,Trevor,0.00044,m,378
2018,Kira,0.000446,f,378
2018,Lawson,0.00044,m,379
2018,Miracle,0.000446,f,379
2018,Erik,0.000439,m,380
2018,Amari,0.00044,f,380
2018,Nico,0.000434,m,381
2018,Danielle,0.000439,f,381
2018,Gage,0.000433,m,382
2018,Elle,0.000439,f,382
2018,Malakai,0.000431,m,383
2018,Willa,0.000437,f,383
2018,Quinn,0.000429,m,384
2018,Daphne,0.000435,f,384
2018,Johnathan,0.000428,m,385
2018,Haley,0.000434,f,385
2018,Cade,0.000427,m,386
2018,Gia,0.000432,f,386
2018,Solomon,0.000423,m,387
2018,Kaitlyn,0.000431,f,387
2018,Sullivan,0.000423,m,388
2018,Winter,0.00043,f,388
2018,Cyrus,0.00042,m,389
2018,Oakley,0.000429,f,389
2018,Fabian,0.000417,m,390
2018,Kailani,0.000428,f,390
2018,Shawn,0.000417,m,391
2018,Alicia,0.000425,f,391
2018,Pedro,0.000415,m,392
2018,Serena,0.00042,f,392
2018,Malcolm,0.000415,m,393
2018,Jada,0.000419,f,393
2018,Frank,0.000414,m,394
2018,Nadia,0.000419,f,394
2018,Khalil,0.000413,m,395
2018,Aviana,0.000418,f,395
2018,Nehemiah,0.000412,m,396
2018,Demi,0.000418,f,396
2018,Peyton,0.00041,m,397
2018,Dylan,0.000418,f,397
2018,Mathias,0.00041,m,398
2018,Braelynn,0.000418,f,398
2018,Dalton,0.000409,m,399
2018,Ainsley,0.000416,f,399
2018,Kason,0.000409,m,400
2018,Avianna,0.000414,f,400
2018,Jay,0.000408,m,401
2018,Camryn,0.000414,f,401
2018,Ibrahim,0.000407,m,402
2018,Alison,0.000414,f,402
2018,Winston,0.000406,m,403
2018,Bianca,0.000413,f,403
2018,Matthias,0.000406,m,404
2018,Skyler,0.000413,f,404
2018,Noel,0.000406,m,405
2018,Scarlet,0.00041,f,405
2018,Zayne,0.000406,m,406
2018,Maddison,0.000409,f,406
2018,Princeton,0.000405,m,407
2018,Regina,0.000409,f,407
2018,Gregory,0.000404,m,408
2018,Nylah,0.000408,f,408
2018,Sterling,0.000403,m,409
2018,Sarai,0.000407,f,409
2018,Dominick,0.000401,m,410
2018,Dahlia,0.000405,f,410
2018,Elian,0.000398,m,411
2018,Nayeli,0.000405,f,411
2018,Finnegan,0.000397,m,412
2018,Adrianna,0.000404,f,412
2018,Russell,0.000396,m,413
2018,Raven,0.000404,f,413
2018,Grady,0.000395,m,414
2018,Helen,0.000402,f,414
2018,Ruben,0.000388,m,415
2018,Averie,0.0004,f,415
2018,Gianni,0.000386,m,416
2018,Erin,0.0004,f,416
2018,Porter,0.000386,m,417
